EMPN|CHL|WLD|D01T02|2011|643.5
EMPN|CHL|WLD|D01T02|2012|633.5
EMPN|CHL|WLD|D01T02|2013|615.9
EMPN|CHL|WLD|D01T02|2014|610.9
EMPN|CHL|WLD|D01T02|2015|621.5
EMPN|CHL|WLD|D01T02|2016|631.3
EMPN|CHL|WLD|D01T02|2017|621.7
EMPN|CHL|WLD|D01T02|2018|607.6
EMPN|COL|WLD|D01T02|1995|2972.4
EMPN|COL|WLD|D01T02|1996|2914.6
EMPN|COL|WLD|D01T02|1997|2957.1
EMPN|COL|WLD|D01T02|1998|2913.7
EMPN|COL|WLD|D01T02|1999|2759.6
EMPN|COL|WLD|D01T02|2000|2935.6
EMPN|COL|WLD|D01T02|2001|3209.4
EMPN|COL|WLD|D01T02|2002|3263.5
EMPN|COL|WLD|D01T02|2003|3408.4
EMPN|COL|WLD|D01T02|2004|3454.4
EMPN|COL|WLD|D01T02|2005|3547.9
EMPN|COL|WLD|D01T02|2006|3376.9
EMPN|COL|WLD|D01T02|2007|3250.9
EMPN|COL|WLD|D01T02|2008|3189.3
EMPN|COL|WLD|D01T02|2009|3207.2
EMPN|COL|WLD|D01T02|2010|3226.5
EMPN|COL|WLD|D01T02|2011|3393
EMPN|COL|WLD|D01T02|2012|3138.9
EMPN|COL|WLD|D01T02|2013|3093.4
EMPN|COL|WLD|D01T02|2014|3381
EMPN|COL|WLD|D01T02|2015|3469.3
EMPN|COL|WLD|D01T02|2016|3490.6
EMPN|COL|WLD|D01T02|2017|3664.3
EMPN|COL|WLD|D01T02|2018|3678.6
EMPN|CRI|WLD|D01T02|1995|223.5
EMPN|CRI|WLD|D01T02|1996|217.4
EMPN|CRI|WLD|D01T02|1997|219.5
EMPN|CRI|WLD|D01T02|1998|224.1
EMPN|CRI|WLD|D01T02|1999|216.4
EMPN|CRI|WLD|D01T02|2000|237.4
EMPN|CRI|WLD|D01T02|2001|210.1
EMPN|CRI|WLD|D01T02|2002|215.5
EMPN|CRI|WLD|D01T02|2003|207.7
EMPN|CRI|WLD|D01T02|2004|206.7
EMPN|CRI|WLD|D01T02|2005|218
EMPN|CRI|WLD|D01T02|2006|212.6
EMPN|CRI|WLD|D01T02|2007|216.4
EMPN|CRI|WLD|D01T02|2008|209.4
EMPN|CRI|WLD|D01T02|2009|190.7
EMPN|CRI|WLD|D01T02|2010|195.4
EMPN|CRI|WLD|D01T02|2011|189.5
EMPN|CRI|WLD|D01T02|2012|200.5
EMPN|CRI|WLD|D01T02|2013|197.3
EMPN|CRI|WLD|D01T02|2014|223.9
EMPN|CRI|WLD|D01T02|2015|243.9
EMPN|CRI|WLD|D01T02|2016|235.7
EMPN|CRI|WLD|D01T02|2017|234.6
EMPN|CRI|WLD|D01T02|2018|249.4
EMPN|CZE|WLD|D01T02|1995|266.5
EMPN|CZE|WLD|D01T02|1996|265.1
EMPN|CZE|WLD|D01T02|1997|247.9
EMPN|CZE|WLD|D01T02|1998|252.2
EMPN|CZE|WLD|D01T02|1999|228.4
EMPN|CZE|WLD|D01T02|2000|223.4
EMPN|CZE|WLD|D01T02|2001|221.5
EMPN|CZE|WLD|D01T02|2002|189.3
EMPN|CZE|WLD|D01T02|2003|184
EMPN|CZE|WLD|D01T02|2004|188
EMPN|CZE|WLD|D01T02|2005|178.8
EMPN|CZE|WLD|D01T02|2006|173.2
EMPN|CZE|WLD|D01T02|2007|169
EMPN|CZE|WLD|D01T02|2008|167.3
EMPN|CZE|WLD|D01T02|2009|166.8
EMPN|CZE|WLD|D01T02|2010|157.7
EMPN|CZE|WLD|D01T02|2011|161.3
EMPN|CZE|WLD|D01T02|2012|163.9
EMPN|CZE|WLD|D01T02|2013|165.5
EMPN|CZE|WLD|D01T02|2014|164
EMPN|CZE|WLD|D01T02|2015|161.7
EMPN|CZE|WLD|D01T02|2016|159.3
EMPN|CZE|WLD|D01T02|2017|161.1
EMPN|CZE|WLD|D01T02|2018|159.4
EMPN|DNK|WLD|D01T02|1995|103.8
EMPN|DNK|WLD|D01T02|1996|99.3
EMPN|DNK|WLD|D01T02|1997|95.9
EMPN|DNK|WLD|D01T02|1998|92.2
EMPN|DNK|WLD|D01T02|1999|87.9
EMPN|DNK|WLD|D01T02|2000|85.1
EMPN|DNK|WLD|D01T02|2001|82
EMPN|DNK|WLD|D01T02|2002|82
EMPN|DNK|WLD|D01T02|2003|79.5
EMPN|DNK|WLD|D01T02|2004|75.8
EMPN|DNK|WLD|D01T02|2005|74
EMPN|DNK|WLD|D01T02|2006|71.6
EMPN|DNK|WLD|D01T02|2007|70.3
EMPN|DNK|WLD|D01T02|2008|71.1
EMPN|DNK|WLD|D01T02|2009|69.4
EMPN|DNK|WLD|D01T02|2010|68.3
EMPN|DNK|WLD|D01T02|2011|67.3
EMPN|DNK|WLD|D01T02|2012|66.8
EMPN|DNK|WLD|D01T02|2013|66.4
EMPN|DNK|WLD|D01T02|2014|68.1
EMPN|DNK|WLD|D01T02|2015|69.5
EMPN|DNK|WLD|D01T02|2016|68.5
EMPN|DNK|WLD|D01T02|2017|67.5
EMPN|DNK|WLD|D01T02|2018|67.1
EMPN|EST|WLD|D01T02|1995|64.6
EMPN|EST|WLD|D01T02|1996|54.9
EMPN|EST|WLD|D01T02|1997|52.2
EMPN|EST|WLD|D01T02|1998|48.5
EMPN|EST|WLD|D01T02|1999|43.2
EMPN|EST|WLD|D01T02|2000|38.5
EMPN|EST|WLD|D01T02|2001|36.5
EMPN|EST|WLD|D01T02|2002|36
EMPN|EST|WLD|D01T02|2003|34.8
EMPN|EST|WLD|D01T02|2004|31.4
EMPN|EST|WLD|D01T02|2005|29.2
EMPN|EST|WLD|D01T02|2006|28.4
EMPN|EST|WLD|D01T02|2007|26.6
EMPN|EST|WLD|D01T02|2008|24.3
EMPN|EST|WLD|D01T02|2009|22.5
EMPN|EST|WLD|D01T02|2010|22.6
EMPN|EST|WLD|D01T02|2011|23.8
EMPN|EST|WLD|D01T02|2012|24.3
EMPN|EST|WLD|D01T02|2013|23.5
EMPN|EST|WLD|D01T02|2014|23
EMPN|EST|WLD|D01T02|2015|23.2
EMPN|EST|WLD|D01T02|2016|22.7
EMPN|EST|WLD|D01T02|2017|22
EMPN|EST|WLD|D01T02|2018|20.7
EMPN|FIN|WLD|D01T02|1995|162.9
EMPN|FIN|WLD|D01T02|1996|159.1
EMPN|FIN|WLD|D01T02|1997|155
EMPN|FIN|WLD|D01T02|1998|145.9
EMPN|FIN|WLD|D01T02|1999|138.5
EMPN|FIN|WLD|D01T02|2000|132.7
EMPN|FIN|WLD|D01T02|2001|130.5
EMPN|FIN|WLD|D01T02|2002|127.6
EMPN|FIN|WLD|D01T02|2003|127.6
